date,GDP,Unemployment,CPI,Population,Exports,Imports,Consumption,GSPTSE,Housing Starts,CAD/USD,Median Market Income,Jobless,IPPI,Policy Rate,10Y Bond Yield,Avg. Weekly Earnings,Target Rate,Over 10Y Bond,Gross Fixed Capital Formation,Median Age,Crime Severity,Retail,WCS,Unemployment Searches GT
2012-08-16,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12032.599609,16718.0,0.9881,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.4,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-17,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12089.900391,16718.0,0.9883,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.39,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-20,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12076.0,16718.0,0.989,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.39,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-21,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12116.900391,16718.0,0.9864,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.38,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-22,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12119.0,16718.0,0.9928,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.31,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-23,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12062.5,16718.0,0.9928,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.31,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-24,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12082.200195,16718.0,0.9919,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.31,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-27,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12048.799805,16718.0,0.9892,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.29,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-28,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12009.900391,16718.0,0.9864,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.27,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-29,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,12009.799805,16718.0,0.9873,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.28,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-30,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,11886.700195,16718.0,0.9925,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.25,447594,40.1,75.51,38946468.0,69.03,22.0
2012-08-31,1411453,7.3,121.8,34714222,115127.2,119382.6,1000006,11949.299805,16718.0,0.9862,54200.0,233370.0,91.2,1.25,1.8268181819999998,904.48,1.0,2.24,447594,40.1,75.51,38946468.0,69.03,22.0
2012-09-04,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,11941.700195,16123.0,0.9862,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.22,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-05,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,11990.099609,16123.0,0.9901,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.23,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-06,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12139.700195,16123.0,0.9824,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.31,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-07,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12268.0,16123.0,0.9777,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.33,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-10,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12215.400391,16123.0,0.9761,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.32,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-11,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12220.5,16123.0,0.9723,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.34,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-12,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12232.599609,16123.0,0.9756,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.39,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-13,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12360.200195,16123.0,0.9754,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.38,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-14,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12499.5,16123.0,0.971,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.45,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-17,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12446.900391,16123.0,0.9723,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.42,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-18,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12422.700195,16123.0,0.9743,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.4,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-19,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12436.200195,16123.0,0.9747,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.36,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-20,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12409.299805,16123.0,0.9775,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.33,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-21,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12383.599609,16123.0,0.9757,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.32,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-24,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12313.5,16123.0,0.98,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.3,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-25,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12257.200195,16123.0,0.977,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.29,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-26,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12232.900391,16123.0,0.9845,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.24,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-27,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12338.900391,16123.0,0.9812,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.25,447594,40.1,75.51,39061424.0,78.17,23.0
2012-09-28,1411453,7.3,122.0,34714222,115127.2,119382.6,1000006,12317.5,16123.0,0.9837,54200.0,237960.0,92.2,1.25,1.8378947369999998,902.61,1.0,2.22,447594,40.1,75.51,39061424.0,78.17,23.0
2012-10-01,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12370.200195,14808.0,0.9827,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.22,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-02,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12391.200195,14808.0,0.9827,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.22,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-03,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12359.5,14808.0,0.987,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.22,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-04,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12447.700195,14808.0,0.9821,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.27,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-05,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12419.0,14808.0,0.9763,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.3,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-09,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12273.599609,14808.0,0.9787,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.3,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-10,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12212.400391,14808.0,0.9786,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.3,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-11,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12234.0,14808.0,0.9785,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.3,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-12,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12202.0,14808.0,0.9797,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.3,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-15,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12230.0,14808.0,0.9783,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.31,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-16,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12407.700195,14808.0,0.9854,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.34,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-17,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12461.299805,14808.0,0.9795,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.41,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-18,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12466.099609,14808.0,0.9811,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.39,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-19,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12416.0,14808.0,0.993,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.34,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-22,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12403.5,14808.0,0.9938,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.34,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-23,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12225.799805,14808.0,0.9934,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.31,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-24,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12195.0,14808.0,0.9945,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.32,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-25,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12300.200195,14808.0,0.9942,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.36,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-26,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12300.299805,14808.0,0.999,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.31,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-29,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12312.799805,14808.0,1.0003,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.28,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-30,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12377.0,14808.0,0.9992,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.29,450833,40.1,75.51,39237267.0,79.88,25.0
2012-10-31,1416718,7.5,122.2,34836008,114683.6,118868.3,1005516,12422.900391,14808.0,0.9994,54200.0,233840.0,92.0,1.25,1.8118181819999999,903.23,1.0,2.27,450833,40.1,75.51,39237267.0,79.88,25.0
2012-11-01,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12499.799805,14958.0,0.9973,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.27,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-02,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12380.400391,14958.0,0.9962,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.26,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-05,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12352.799805,14958.0,0.9965,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.24,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-06,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12361.200195,14958.0,0.9936,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.28,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-07,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12230.599609,14958.0,0.9971,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.23,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-08,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12191.099609,14958.0,0.9985,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.2,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-09,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12196.799805,14958.0,1.0007,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.2,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-13,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12134.700195,14958.0,1.0015,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.18,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-14,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,11929.799805,14958.0,1.0017,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.19,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-15,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,11811.400391,14958.0,1.0024,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.2,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-16,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,11877.700195,14958.0,1.0029,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.18,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-19,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12040.400391,14958.0,0.9963,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.22,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-20,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12046.299805,14958.0,0.9969,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.24,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-21,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12100.099609,14958.0,0.998,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.24,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-23,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12213.200195,14958.0,0.9927,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.26,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-26,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12185.099609,14958.0,0.9949,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.24,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-27,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12111.599609,14958.0,0.9936,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.2,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-28,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12140.299805,14958.0,0.9927,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.2,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-29,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12202.900391,14958.0,0.9928,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.19,450833,40.1,75.51,39203945.0,72.47,27.0
2012-11-30,1416718,7.4,121.9,34836008,114683.6,118868.3,1005516,12239.400391,14958.0,0.9931,54200.0,232500.0,91.7,1.25,1.738095238,904.12,1.0,2.18,450833,40.1,75.51,39203945.0,72.47,27.0
2012-12-03,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12169.700195,13452.0,0.9929,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.19,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-04,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12137.200195,13452.0,0.9926,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.19,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-05,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12157.299805,13452.0,0.9913,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.18,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-06,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12151.099609,13452.0,0.9909,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.19,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-07,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12159.599609,13452.0,0.989,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.2,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-10,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12230.5,13452.0,0.9871,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.2,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-11,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12282.400391,13452.0,0.9867,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.22,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-12,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12353.099609,13452.0,0.9854,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.26,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-13,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12289.200195,13452.0,0.9845,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.29,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-14,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12296.700195,13452.0,0.986,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.27,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-17,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12281.400391,13452.0,0.9841,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.3,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-18,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12334.299805,13452.0,0.9852,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.31,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-19,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12403.599609,13452.0,0.9868,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.31,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-20,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12388.700195,13452.0,0.9882,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.31,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-21,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12385.700195,13452.0,0.9941,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.27,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-24,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12370.799805,13452.0,0.9913,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.27,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-27,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12373.799805,13452.0,0.9949,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.25,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-28,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12316.099609,13452.0,0.9951,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.24,450833,40.1,75.51,39075859.0,57.87,21.0
2012-12-31,1416718,7.3,121.2,34836008,114683.6,118868.3,1005516,12433.5,13452.0,0.9958,54200.0,226340.0,91.4,1.25,1.7678947369999998,903.62,1.0,2.26,450833,40.1,75.51,39075859.0,57.87,21.0
2013-01-02,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12540.799805,8672.0,0.9859,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.32,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-03,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12470.400391,8672.0,0.9853,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.38,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-04,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12540.799805,8672.0,0.9856,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.39,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-07,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12499.599609,8672.0,0.9859,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.4,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-08,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12504.799805,8672.0,0.9871,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.38,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-09,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12522.200195,8672.0,0.9867,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.38,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-10,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12599.700195,8672.0,0.9859,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.42,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-11,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12602.200195,8672.0,0.9842,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.41,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-14,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12603.099609,8672.0,0.9841,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.41,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-15,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12642.0,8672.0,0.9839,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.38,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-16,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12608.799805,8672.0,0.985,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.36,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-17,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12674.700195,8672.0,0.9853,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.41,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-18,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12725.700195,8672.0,0.9937,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.4,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-22,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12824.599609,8672.0,0.9934,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.39,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-23,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12794.099609,8672.0,0.9986,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.37,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-24,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12823.599609,8672.0,1.0024,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.38,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-25,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12816.599609,8672.0,1.0078,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.43,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-28,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12815.900391,8672.0,1.007,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.44,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-29,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12830.599609,8672.0,1.0029,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.47,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-30,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12794.400391,8672.0,1.0033,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.47,453316,40.3,68.92,39520274.0,62.11,29.0
2013-01-31,1419536,7.1,121.3,34883119,116965.0,120593.5,1011863,12685.200195,8672.0,0.9992,54500.0,238140.0,91.8,1.25,1.931363636,900.94,1.0,2.47,453316,40.3,68.92,39520274.0,62.11,29.0
2013-02-01,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12768.799805,9749.0,0.9987,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.53,453316,40.3,68.92,39773650.0,58.4,26.0
2013-02-04,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12717.599609,9749.0,0.9976,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.47,453316,40.3,68.92,39773650.0,58.4,26.0
2013-02-05,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12745.700195,9749.0,0.9972,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.5,453316,40.3,68.92,39773650.0,58.4,26.0
2013-02-06,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12761.599609,9749.0,0.9959,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.48,453316,40.3,68.92,39773650.0,58.4,26.0
2013-02-07,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12755.900391,9749.0,0.9992,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.48,453316,40.3,68.92,39773650.0,58.4,26.0
2013-02-08,1419536,7.1,122.7,34883119,116965.0,120593.5,1011863,12801.200195,9749.0,1.0021,54500.0,223250.0,93.1,1.25,1.967894737,905.43,1.0,2.45,453316,40.3,68.92,39773650.0,58.4,26.0
