date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate
2003-12-17,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8040.200195,1.325,5.15,2.75
2003-12-18,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8124.700195,1.3295,5.11,2.75
2003-12-19,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8113.799805,1.3405,5.13,2.75
2003-12-20,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8113.799805,1.3405,,
2003-12-21,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8113.799805,1.3405,,
2003-12-22,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8135.399901999999,1.332,5.13,2.75
2003-12-23,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8138.399901999999,1.3244,5.16,2.75
2003-12-24,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8136.799805,1.3109,5.11,2.75
2003-12-25,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,,,,2.75
2003-12-26,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8136.799805,1.3067,,2.75
2003-12-27,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8136.799805,1.3067,,
2003-12-28,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8136.799805,1.3067,,
2003-12-29,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8260.5,1.3103,5.12,2.75
2003-12-30,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8213.799805,1.3036,5.14,2.75
2003-12-31,1115942,114023.1,87931.1,773882,323717,31737869,38.0,50400.0,106.84,103.2,75.0,13292.0,7.3,,698.74,27704978.0,47420626.0,238240.0,,8220.900391,1.2923,5.14,2.75
2004-01-01,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,,,,2.75
2004-01-02,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8293.700195,1.29,5.25,2.75
2004-01-03,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8293.700195,1.29,,
2004-01-04,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8293.700195,1.29,,
2004-01-05,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8381.700195,1.2803,5.27,2.75
2004-01-06,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8405.099609,1.2824,5.21,2.75
2004-01-07,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8388.5,1.2884,5.2,2.75
2004-01-08,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8386.400391,1.279,5.22,2.75
2004-01-09,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8352.200195,1.269,5.12,2.75
2004-01-10,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8352.200195,1.269,,
2004-01-11,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8352.200195,1.269,,
2004-01-12,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8380.400391,1.2735,5.12,2.75
2004-01-13,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8380.299805,1.2729,5.08,2.75
2004-01-14,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8403.799805,1.2866,5.06,2.75
2004-01-15,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8423.900391,1.299,5.04,2.75
2004-01-16,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8522.299805,1.2975,5.08,2.75
2004-01-17,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8522.299805,1.2975,,
2004-01-18,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8522.299805,1.2975,,
2004-01-19,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8580.400391,,5.09,2.75
2004-01-20,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8623.599609,1.2861,5.08,2.5
2004-01-21,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8621.900391,1.3018,5.03,2.5
2004-01-22,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8589.099609,1.297,4.97,2.5
2004-01-23,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8604.700195,1.3115,5.06,2.5
2004-01-24,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8604.700195,1.3115,,
2004-01-25,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8604.700195,1.3115,,
2004-01-26,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8594.900391,1.313,5.1,2.5
2004-01-27,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8588.200195,1.3048,5.07,2.5
2004-01-28,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8535.700195,1.3218,5.15,2.5
2004-01-29,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8449.400391,1.334,5.15,2.5
2004-01-30,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8521.400391,1.3265,5.09,2.5
2004-01-31,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.3,75.6,9582.0,7.3,45.0,702.22,27935993.0,46639276.0,240950.0,,8521.400391,1.3265,,
2004-02-01,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8521.400391,1.3265,,
2004-02-02,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8639.900391,1.3385,5.1,2.5
2004-02-03,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8660.700195,1.3374,5.09,2.5
2004-02-04,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8538.099609,1.333,5.09,2.5
2004-02-05,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8548.400391,1.3318,5.1,2.5
2004-02-06,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8638.599609,1.3297,5.02,2.5
2004-02-07,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8638.599609,1.3297,,
2004-02-08,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8638.599609,1.3297,,
2004-02-09,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8695.200195,1.3304,4.99,2.5
2004-02-10,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8751.5,1.3289,5.02,2.5
2004-02-11,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8767.700195,1.3178,4.97,2.5
2004-02-12,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8725.0,1.3188,5.0,2.5
2004-02-13,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8694.5,1.3148,4.98,2.5
2004-02-14,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8694.5,1.3148,,
2004-02-15,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8694.5,1.3148,,
2004-02-16,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8747.5,,4.98,2.5
2004-02-17,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8767.099609,1.3108,4.98,2.5
2004-02-18,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8717.799805,1.3182,5.01,2.5
2004-02-19,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8699.099609,1.3283,5.02,2.5
2004-02-20,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8641.900391,1.3442,5.05,2.5
2004-02-21,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8641.900391,1.3442,,
2004-02-22,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8641.900391,1.3442,,
2004-02-23,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8609.599609,1.3363,5.02,2.5
2004-02-24,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8605.0,1.3283,4.99,2.5
2004-02-25,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8637.299805,1.337,4.98,2.5
2004-02-26,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8737.799805,1.3433,4.99,2.5
2004-02-27,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8788.5,1.3405,4.94,2.5
2004-02-28,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8788.5,1.3405,,
2004-02-29,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.5,77.3,10293.0,7.3,26.0,701.78,28719948.0,47416422.0,248210.0,,8788.5,1.3405,,
2004-03-01,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8874.700195,1.3395,4.91,2.5
2004-03-02,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8808.0,1.3437,4.92,2.25
2004-03-03,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8795.700195,1.348,4.94,2.25
2004-03-04,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8773.299805,1.3326,4.94,2.25
2004-03-05,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8845.0,1.3191,4.87,2.25
2004-03-06,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8845.0,1.3191,,
2004-03-07,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8845.0,1.3191,,
2004-03-08,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8801.200195,1.3235,4.84,2.25
2004-03-09,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8750.299805,1.3188,4.83,2.25
2004-03-10,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8585.400391,1.3275,4.85,2.25
2004-03-11,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8503.900391,1.3228,4.85,2.25
2004-03-12,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8592.0,1.3385,4.87,2.25
2004-03-13,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8592.0,1.3385,,
2004-03-14,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8592.0,1.3385,,
2004-03-15,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8434.400391,1.3322,4.84,2.25
2004-03-16,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8503.299805,1.3333,4.83,2.25
2004-03-17,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8601.700195,1.3419,4.8,2.25
2004-03-18,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8555.900391,1.329,4.81,2.25
2004-03-19,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8583.799805,1.331,4.82,2.25
2004-03-20,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8583.799805,1.331,,
2004-03-21,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8583.799805,1.331,,
2004-03-22,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8478.5,1.328,4.78,2.25
2004-03-23,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8474.5,1.332,4.79,2.25
2004-03-24,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8420.900391,1.3385,4.79,2.25
2004-03-25,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8513.900391,1.3303,4.79,2.25
2004-03-26,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8509.599609,1.3194,4.88,2.25
2004-03-27,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8509.599609,1.3194,,
2004-03-28,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8509.599609,1.3194,,
2004-03-29,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8555.200195,1.3097,4.93,2.25
2004-03-30,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8622.200195,1.308,4.94,2.25
2004-03-31,1128298,113931.9,88778.0,784209,331286,31777704,38.3,50800.0,104.11,103.9,77.8,13539.0,7.3,36.0,705.41,28689514.0,48457942.0,232930.0,,8585.900391,1.31,4.94,2.25
2004-04-01,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8652.099609,1.3101,4.95,2.25
2004-04-02,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8798.799805,1.314,5.08,2.25
2004-04-03,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8798.799805,1.314,,
2004-04-04,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8798.799805,1.314,,
2004-04-05,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8858.5,1.3152,5.11,2.25
2004-04-06,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8832.700195,1.3095,5.1,2.25
2004-04-07,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8807.599609,1.313,5.07,2.25
2004-04-08,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8833.5,1.326,5.07,2.25
2004-04-09,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,,1.3292,,2.25
2004-04-10,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,,1.3292,,
2004-04-11,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,,1.3292,,
2004-04-12,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8898.799805,1.3377,5.1,2.25
2004-04-13,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8763.599609,1.3363,5.17,2.0
2004-04-14,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8640.099609,1.3445,5.19,2.0
2004-04-15,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8637.200195,1.3485,5.19,2.0
2004-04-16,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8695.400391,1.3445,5.15,2.0
2004-04-17,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8695.400391,1.3445,,
2004-04-18,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8695.400391,1.3445,,
2004-04-19,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8702.799805,1.3467,5.18,2.0
2004-04-20,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8603.0,1.3534,5.23,2.0
2004-04-21,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8573.099609,1.359,5.19,2.0
2004-04-22,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8680.0,1.359,5.15,2.0
2004-04-23,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8667.900391,1.3612,5.19,2.0
2004-04-24,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8667.900391,1.3612,,
2004-04-25,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8667.900391,1.3612,,
2004-04-26,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8616.200195,1.3559,5.19,2.0
2004-04-27,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8535.0,1.3517,5.18,2.0
2004-04-28,1131448,119717.4,91986.1,788114,336517,31846669,38.3,50800.0,104.11,104.1,78.8,18431.0,7.2,37.0,704.47,28254086.0,48947281.0,235270.0,,8234.900391,1.3672,5.23,2.0
