Date,GDP,Wages and salaries,WTI,GSPTSE,USD/CAD,10 year Bonds,Target Rate,Household saving rate,Household disposable income,Exports,Imports,Consumption,Gross fixed capital formation,Population,Median Age,CPI,IPPI,Housing Starts,Unemployment Rate,Retail Sales,Manufacturing Sales
1993-12-29,1119052,348144,18.17,4309.899902,1.3335,7.12,3.8125,11.7,444704,293470,240549,850339,200611,28684764,33.6,85.9,62.8,162.186,11.3,16755338,26324156
1993-12-30,1119052,348144,18.17,4329.899902,1.329,7.17,3.9375,11.7,444704,293470,240549,850339,200611,28684764,33.6,85.9,62.8,162.186,11.3,16755338,26324156
1994-01-04,1135542,348076,16.74,4368.5,1.3173,7.21,3.9375,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-07,1135542,348076,16.74,4420.700195,1.3235,7.07,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-10,1135542,348076,16.74,4453.200195,1.3181,7.04,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-11,1135542,348076,16.74,4447.399902,1.3219,6.99,4.125,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-13,1135542,348076,16.74,4479.899902,1.3209,6.94,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-14,1135542,348076,16.74,4489.100098,1.3205,6.96,3.9375,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-18,1135542,348076,16.74,4561.899902,1.3157,6.86,4.0625,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-19,1135542,348076,16.74,4562.899902,1.311,6.93,4.0625,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-20,1135542,348076,16.74,4542.399902,1.3103,6.9,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-21,1135542,348076,16.74,4501.899902,1.3115,6.87,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-24,1135542,348076,16.74,4465.799805,1.311,6.89,3.8125,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-26,1135542,348076,16.74,4460.299805,1.3133,6.86,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-27,1135542,348076,16.74,4467.399902,1.3115,6.8,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-28,1135542,348076,16.74,4492.200195,1.324,6.77,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-01-31,1135542,348076,16.74,4554.899902,1.327,6.81,3.875,10.4,442096,302028,246846,851661,203403,28786619,34,86.3,63,163.741,11.2,16819382,26066988
1994-02-01,1135542,348076,14.53,4591.299805,1.3308,6.85,3.8125,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-07,1135542,348076,14.53,4448.700195,1.3418,7.02,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-08,1135542,348076,14.53,4452.200195,1.3423,7.05,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-09,1135542,348076,14.53,4463.200195,1.3447,7,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-10,1135542,348076,14.53,4442,1.3416,6.98,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-11,1135542,348076,14.53,4405.600098,1.343,6.98,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-15,1135542,348076,14.53,4414.399902,1.3546,7.08,3.625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-23,1135542,348076,14.53,4368.399902,1.34,7.33,3.5625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-25,1135542,348076,14.53,4364.200195,1.3516,7.4,3.5625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-02-28,1135542,348076,14.53,4423.799805,1.3522,7.37,3.5625,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.4,161.597,11.4,16958202,26152970
1994-03-03,1135542,348076,15.02,4370.299805,1.3561,7.56,3.75,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-04,1135542,348076,15.02,4398.600098,1.3575,7.58,3.6875,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-07,1135542,348076,15.02,4436.700195,1.3569,7.56,3.6875,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-08,1135542,348076,15.02,4431.200195,1.3573,7.63,3.75,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-11,1135542,348076,15.02,4446.899902,1.3617,7.77,3.75,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-16,1135542,348076,15.02,4525.600098,1.3623,7.69,3.75,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-17,1135542,348076,15.02,4543.299805,1.3656,7.72,3.8125,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-18,1135542,348076,15.02,4566.600098,1.3695,7.8,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-21,1135542,348076,15.02,4523.5,1.3642,7.9,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-22,1135542,348076,15.02,4551.899902,1.3665,7.85,4,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-28,1135542,348076,15.02,4488,1.3748,7.99,4.3125,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-03-30,1135542,348076,15.02,4313.899902,1.3794,8.25,4.25,10.4,442096,302028,246846,851661,203403,28786619,34,86.1,63.6,150.02,11.4,17021436,25730287
1994-04-04,1152136,350060,14.78,4230.100098,1.3954,8.63,4.5625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-05,1152136,350060,14.78,4273.299805,1.3841,8.32,4.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-07,1152136,350060,14.78,4339.100098,1.3865,8.26,5,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-08,1152136,350060,14.78,4327.399902,1.3817,8.26,5.875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-11,1152136,350060,14.78,4303,1.388,8.31,5.875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-12,1152136,350060,14.78,4295.399902,1.3795,8.21,5.875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-13,1152136,350060,14.78,4248.799805,1.3763,8.29,6,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-15,1152136,350060,14.78,4240,1.3851,8.37,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-20,1152136,350060,14.78,4105.899902,1.3858,8.46,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-21,1152136,350060,14.78,4167.200195,1.3812,8.3,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-22,1152136,350060,14.78,4167.200195,1.3785,8.29,5.8125,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-26,1152136,350060,14.78,4263.799805,1.3733,8.16,5.625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-28,1152136,350060,14.78,4270.799805,1.3805,8.35,5.625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-04-29,1152136,350060,14.78,4267.100098,1.3818,8.44,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.3,143.589,11.1,17076164,26155881
1994-05-02,1152136,350060,14.65,4282.299805,1.383,8.49,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-03,1152136,350060,14.65,4283.600098,1.384,8.53,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-04,1152136,350060,14.65,4269.200195,1.3863,8.56,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-05,1152136,350060,14.65,4259.799805,1.3847,8.61,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-06,1152136,350060,14.65,4254.100098,1.3836,8.74,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-09,1152136,350060,14.65,4179.100098,1.3797,8.86,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-11,1152136,350060,14.65,4168.200195,1.3781,8.76,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-13,1152136,350060,14.65,4175.399902,1.3785,8.6,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-16,1152136,350060,14.65,4208.299805,1.3756,8.57,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-17,1152136,350060,14.65,4269.200195,1.379,8.4,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-18,1152136,350060,14.65,4278,1.3778,8.41,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-24,1152136,350060,14.65,4287,1.3786,8.55,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-26,1152136,350060,14.65,4330.700195,1.3865,8.64,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-27,1152136,350060,14.65,4328.899902,1.3864,8.67,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-05-31,1152136,350060,14.65,4326.799805,1.3845,8.86,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.6,151.841,10.6,17393150,26116488
1994-06-01,1152136,350060,16.33,4289.700195,1.386,8.93,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-02,1152136,350060,16.33,4280.600098,1.3855,8.9,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-06,1152136,350060,16.33,4269,1.3745,8.72,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-09,1152136,350060,16.33,4196.799805,1.374,8.83,5.625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-10,1152136,350060,16.33,4210.5,1.3745,8.87,5.625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-13,1152136,350060,16.33,4206.799805,1.3812,8.96,5.5625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-14,1152136,350060,16.33,4198.600098,1.386,9.03,5.5625,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-21,1152136,350060,16.33,4047.600098,1.3805,9.57,5.75,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-22,1152136,350060,16.33,4052.199951,1.385,9.41,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-23,1152136,350060,16.33,4034.5,1.3853,9.38,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-27,1152136,350060,16.33,4003.600098,1.3875,9.48,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-06-29,1152136,350060,16.33,4028.199951,1.384,9.29,5.6875,10.3,450008,303992,246717,857884,206035,28835772,34,85.4,64.9,160.5,10.9,17890903,27494286
1994-07-05,1166865,355336,17.83,4053.600098,1.3891,9.38,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-07,1166865,355336,17.83,4079.899902,1.3885,9.32,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-11,1166865,355336,17.83,4103.899902,1.391,9.45,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-12,1166865,355336,17.83,4131.700195,1.3837,9.3,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-13,1166865,355336,17.83,4140.600098,1.3814,9.21,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-14,1166865,355336,17.83,4195.700195,1.382,9.05,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-19,1166865,355336,17.83,4200.100098,1.38,9.05,5.6875,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-22,1166865,355336,17.83,4176.200195,1.378,9.28,5.4375,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-26,1166865,355336,17.83,4149.899902,1.3807,9.41,5.375,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-27,1166865,355336,17.83,4134,1.3797,9.5,5.375,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-07-28,1166865,355336,17.83,4149.799805,1.3808,9.49,5.375,11,454520,325608,258060,861942,212492,28907448,34,85.2,65.3,161.433,10.7,17507688,27802324
1994-08-03,1166865,355336,19.07,4206.100098,1.3883,9.19,5.4375,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-04,1166865,355336,19.07,4202.100098,1.3869,9.14,5.5,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-05,1166865,355336,19.07,4168.5,1.3882,9.28,5.4375,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-08,1166865,355336,19.07,4175.399902,1.38,9.15,5.3125,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-10,1166865,355336,19.07,4205.100098,1.3753,9.15,5.25,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-11,1166865,355336,19.07,4174.700195,1.378,9.22,5.25,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-15,1166865,355336,19.07,4169.700195,1.3802,9.22,5.25,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-16,1166865,355336,19.07,4202.799805,1.3796,9.02,5.1875,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-17,1166865,355336,19.07,4205.299805,1.3768,8.98,5.1875,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-18,1166865,355336,19.07,4184.399902,1.3792,9.11,5.1875,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-24,1166865,355336,19.07,4263.700195,1.3746,8.84,5.25,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-29,1166865,355336,19.07,4332.399902,1.3693,8.82,5.3125,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-08-30,1166865,355336,19.07,4333.700195,1.3673,8.87,5.4375,11,454520,325608,258060,861942,212492,28907448,34,85.4,66,169.039,10.3,17775079,28539814
1994-09-01,1166865,355336,19.66,4344.299805,1.3682,8.91,5.25,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-09,1166865,355336,19.66,4329.100098,1.3674,9.14,5.0625,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-12,1166865,355336,19.66,4329.899902,1.3662,9.08,5.125,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-14,1166865,355336,19.66,4345,1.3516,8.97,5.125,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-20,1166865,355336,19.66,4376.899902,1.3443,9.1,5.125,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-23,1166865,355336,19.66,4367.5,1.3458,9.1,5,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-26,1166865,355336,19.66,4341.399902,1.3473,9.12,5,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-27,1166865,355336,19.66,4360.799805,1.3478,9.14,5,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-29,1166865,355336,19.66,4362.100098,1.3425,9.07,5,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-09-30,1166865,355336,19.66,4354.200195,1.341,9,5,11,454520,325608,258060,861942,212492,28907448,34,85.7,66.3,164.043,10.1,17882069,28966828
1994-10-03,1175379,358132,18.38,4344.700195,1.3457,9.04,5,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-04,1175379,358132,18.38,4274.299805,1.345,9.07,5,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-05,1175379,358132,18.38,4253.399902,1.3472,9.23,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-06,1175379,358132,18.38,4276.299805,1.3477,9.27,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-11,1175379,358132,18.38,4315.399902,1.3438,9.16,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-12,1175379,358132,18.38,4355,1.3477,9.18,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-13,1175379,358132,18.38,4343.399902,1.3488,9.16,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-14,1175379,358132,18.38,4332.399902,1.354,9.17,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-20,1175379,358132,18.38,4319.799805,1.355,9.31,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-21,1175379,358132,18.38,4285.100098,1.3543,9.24,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-24,1175379,358132,18.38,4266,1.3525,9.29,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-26,1175379,358132,18.38,4260,1.3475,9.29,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-28,1175379,358132,18.38,4288.600098,1.3502,9.21,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-10-31,1175379,358132,18.38,4291.700195,1.3527,9.25,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.8,67,151.159,10.2,17785800,29025987
1994-11-01,1175379,358132,17.47,4264.5,1.3545,9.33,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.9,66.7,154.9,10.1,17881976,29898969
1994-11-02,1175379,358132,17.47,4229,1.3555,9.36,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.9,66.7,154.9,10.1,17881976,29898969
1994-11-03,1175379,358132,17.47,4226.799805,1.3573,9.34,4.9375,10,454144,338383,260430,864864,212640,29000663,34,85.9,66.7,154.9,10.1,17881976,29898969
1994-11-04,1175379,358132,17.47,4198.600098,1.3576,9.38,4.875,10,454144,338383,260430,864864,212640,29000663,34,85.9,66.7,154.9,10.1,17881976,29898969
1994-11-14,1175379,358132,17.47,4177.200195,1.3578,9.26,4.875,10,454144,338383,260430,864864,212640,29000663,34,85.9,66.7,154.9,10.1,17881976,29898969
