"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2011-01-04","137.60","126.79","138.19","139.71"
"2011-01-05","138.39","127.76","139.19","140.02"
"2011-01-06","138.64","128.30","139.36","140.48"
"2011-01-07","139.02","128.74","139.77","140.80"
"2011-01-10","139.20","128.95","139.85","141.22"
"2011-01-11","139.38","129.01","140.18","141.03"
"2011-01-12","139.54","128.81","140.51","140.77"
"2011-01-13","139.00","127.88","139.77","140.72"
"2011-01-14","138.59","127.57","139.39","140.19"
"2011-01-17","139.13","128.04","139.97","140.67"
"2011-01-18","138.24","127.04","139.05","139.83"
"2011-01-19","137.69","126.39","138.40","139.52"
"2011-01-20","137.13","126.14","137.84","138.94"
"2011-01-21","137.61","126.31","138.28","139.52"
"2011-01-24","137.61","126.18","138.24","139.64"
"2011-01-25","136.99","125.70","137.58","139.09"
"2011-01-26","137.28","125.82","137.91","139.31"
"2011-01-27","137.54","126.15","138.18","139.55"
"2011-01-28","137.01","125.78","137.53","139.27"
"2011-01-31","136.42","125.11","136.81","139.04"
"2011-02-01","137.41","125.68","137.93","139.71"
"2011-02-02","137.92","126.12","138.56","139.95"
"2011-02-03","137.80","126.12","138.46","139.76"
"2011-02-04","137.94","126.37","138.69","139.66"
"2011-02-07","138.17","126.60","138.98","139.74"
"2011-02-08","137.63","125.87","138.41","139.26"
"2011-02-09","137.32","125.81","137.94","139.35"
"2011-02-10","137.40","126.06","138.00","139.50"
"2011-02-11","138.38","127.19","139.05","140.33"
"2011-02-14","138.64","127.44","139.34","140.53"
"2011-02-15","138.64","127.46","139.30","140.63"
"2011-02-16","138.96","127.63","139.65","140.85"
"2011-02-17","138.92","127.36","139.62","140.78"
"2011-02-18","138.87","127.16","139.61","140.64"
"2011-02-21","138.80","127.13","139.51","140.66"
"2011-02-22","138.65","127.12","139.25","140.77"
"2011-02-23","137.61","126.06","138.06","140.07"
"2011-02-24","138.64","126.91","139.06","141.23"
"2011-02-25","139.10","127.31","139.61","141.47"
"2011-02-28","139.99","128.02","140.50","142.36"
"2011-03-01","139.83","127.79","140.38","142.10"
"2011-03-02","139.88","127.78","140.37","142.33"
"2011-03-03","139.61","127.45","140.19","141.80"
"2011-03-04","139.99","127.71","140.62","142.08"
"2011-03-07","139.65","127.40","140.26","141.76"
"2011-03-08","140.16","128.00","140.84","142.12"
"2011-03-09","140.49","128.26","141.22","142.35"
"2011-03-10","140.10","128.13","140.81","142.01"
"2011-03-11","139.85","127.72","140.52","141.83"
"2011-03-14","139.30","127.05","139.92","141.40"
"2011-03-15","138.44","126.40","138.90","140.93"
"2011-03-16","137.26","125.36","137.68","139.82"
"2011-03-17","137.47","125.33","137.73","140.41"
"2011-03-18","137.99","125.76","138.36","140.68"
"2011-03-21","138.78","126.30","139.23","141.28"
"2011-03-22","138.74","126.15","139.20","141.21"
"2011-03-23","138.16","125.78","138.65","140.56"
"2011-03-24","139.02","126.41","139.54","141.36"
"2011-03-25","138.67","126.15","139.27","140.78"
"2011-03-28","139.12","126.71","139.71","141.27"
"2011-03-29","139.18","126.86","139.80","141.27"
"2011-03-30","139.74","127.27","140.51","141.46"
"2011-03-31","139.48","126.85","140.27","141.15"
"2011-04-01","140.68","127.87","141.64","141.97"
"2011-04-04","139.94","127.19","140.90","141.20"
"2011-04-05","140.56","127.74","141.56","141.72"
"2011-04-06","141.11","128.11","142.14","142.24"
"2011-04-07","141.07","128.10","142.10","142.18"
"2011-04-08","141.11","127.82","142.20","142.07"
"2011-04-11","141.36","128.03","142.38","142.50"
"2011-04-12","140.31","127.15","141.18","141.78"
"2011-04-13","139.99","126.78","140.87","141.45"
"2011-04-14","140.08","126.76","141.02","141.40"
"2011-04-15","140.18","126.79","141.20","141.28"
"2011-04-18","139.48","126.51","140.45","140.70"
"2011-04-19","140.92","127.55","141.99","141.95"
"2011-04-20","141.19","127.43","142.29","142.15"
"2011-04-21","140.94","126.91","142.06","141.81"
"2011-04-22","140.94","126.91","142.06","141.81"
"2011-04-25","140.77","126.90","141.79","141.90"
"2011-04-26","141.18","127.19","142.22","142.28"
"2011-04-27","140.53","126.58","141.60","141.55"
"2011-04-28","140.72","126.43","141.75","141.83"
"2011-04-29","140.89","126.40","141.99","141.82"
"2011-05-02","140.71","126.15","141.79","141.68"
"2011-05-03","140.87","126.42","141.85","142.10"
"2011-05-04","139.69","125.48","140.55","141.18"
"2011-05-05","138.87","125.15","139.71","140.39"
"2011-05-06","139.63","125.85","140.65","140.75"
"2011-05-09","139.31","125.83","140.37","140.30"
"2011-05-10","139.92","126.28","141.03","140.82"
"2011-05-11","140.45","126.85","141.59","141.26"
"2011-05-12","139.58","126.28","140.60","140.69"
"2011-05-13","139.09","126.05","140.09","140.24"
"2011-05-16","139.07","125.94","139.99","140.41"
"2011-05-17","138.28","125.40","139.21","139.59"
"2011-05-18","138.73","125.59","139.72","139.90"
"2011-05-19","139.07","125.90","140.11","140.10"
"2011-05-20","138.58","125.47","139.71","139.39"
"2011-05-23","138.58","125.47","139.71","139.39"
"2011-05-24","138.31","125.46","139.36","139.30"
"2011-05-25","138.39","125.50","139.43","139.43"
"2011-05-26","137.67","124.75","138.72","138.64"
"2011-05-27","137.66","124.28","138.73","138.60"
"2011-05-30","137.77","124.38","138.89","138.56"
"2011-05-31","138.69","125.07","139.86","139.39"
"2011-06-01","138.24","124.60","139.32","139.15"
"2011-06-02","137.26","123.84","138.29","138.29"
"2011-06-03","137.20","123.44","138.18","138.32"
"2011-06-06","137.01","123.30","137.94","138.29"
"2011-06-07","137.55","123.75","138.40","139.01"
"2011-06-08","137.21","123.57","138.04","138.71"
"2011-06-09","137.96","124.33","138.84","139.37"
"2011-06-10","137.85","124.57","138.70","139.34"
"2011-06-13","137.69","124.41","138.50","139.24"
"2011-06-14","138.76","125.17","139.66","140.12"
"2011-06-15","137.93","124.87","138.85","139.23"
"2011-06-16","137.29","124.50","138.12","138.80"
"2011-06-17","137.52","124.34","138.36","139.00"
"2011-06-20","137.69","124.49","138.55","139.12"
"2011-06-21","138.32","124.85","139.27","139.55"
"2011-06-22","138.22","124.71","139.22","139.31"
"2011-06-23","137.72","124.73","138.73","138.80"
"2011-06-24","137.00","124.05","137.96","138.17"
"2011-06-27","136.86","123.95","137.73","138.25"
"2011-06-28","137.15","123.97","138.10","138.35"
"2011-06-29","138.53","124.99","139.60","139.48"
"2011-06-30","139.19","125.40","140.31","140.04"
"2011-07-01","139.19","125.40","140.31","140.04"
"2011-07-04","139.68","125.70","140.99","140.08"
"2011-07-05","139.70","125.86","140.97","140.18"
"2011-07-06","139.19","125.57","140.48","139.62"
"2011-07-07","140.12","126.31","141.53","140.25"
"2011-07-08","139.62","125.95","141.00","139.81"
"2011-07-11","139.48","126.20","140.83","139.75"
"2011-07-12","139.52","126.29","140.72","140.17"
"2011-07-13","140.30","126.59","141.53","140.89"
"2011-07-14","140.23","126.50","141.48","140.76"
"2011-07-15","140.99","127.23","142.25","141.53"
"2011-07-18","140.17","126.78","141.36","140.88"
"2011-07-19","141.40","127.56","142.68","141.90"
"2011-07-20","141.66","127.68","143.00","142.03"
"2011-07-21","141.68","127.35","142.98","142.16"
"2011-07-22","140.87","126.57","142.21","141.20"
"2011-07-25","141.67","127.29","142.98","142.08"
"2011-07-26","141.32","126.68","142.65","141.70"
"2011-07-27","141.20","126.79","142.47","141.71"
"2011-07-28","141.14","126.81","142.43","141.60"
"2011-07-29","140.14","125.74","141.32","140.86"
"2011-08-01","140.14","125.74","141.32","140.86"
"2011-08-02","139.81","125.70","141.01","140.48"
"2011-08-03","138.97","124.89","140.02","139.98"
"2011-08-04","137.76","124.40","138.76","138.86"
"2011-08-05","136.76","123.56","137.63","138.18"
"2011-08-08","136.08","122.91","136.71","138.05"
"2011-08-09","136.25","123.24","136.66","138.78"
"2011-08-10","135.96","122.94","136.41","138.39"
"2011-08-11","136.16","123.07","136.65","138.50"
"2011-08-12","136.20","122.99","136.83","138.19"
"2011-08-15","136.40","122.84","136.99","138.46"
"2011-08-16","136.66","123.06","137.35","138.52"
"2011-08-17","136.47","122.77","137.16","138.32"
"2011-08-18","135.78","122.51","136.31","137.99"
"2011-08-19","136.27","122.76","136.84","138.41"
"2011-08-22","135.72","122.40","136.23","138.00"
"2011-08-23","135.91","122.46","136.42","138.19"
"2011-08-24","136.07","122.77","136.51","138.52"
"2011-08-25","136.73","123.50","137.17","139.20"
"2011-08-26","136.40","123.03","136.78","139.01"
"2011-08-29","137.28","123.71","137.76","139.68"
"2011-08-30","137.23","123.78","137.70","139.64"
"2011-08-31","137.16","123.55","137.81","139.14"
"2011-09-01","137.76","124.22","138.50","139.53"
"2011-09-02","137.12","123.85","137.74","139.16"
"2011-09-05","137.12","123.85","137.74","139.16"
"2011-09-06","136.53","123.95","137.09","138.70"
"2011-09-07","136.75","124.02","137.32","138.90"
"2011-09-08","137.23","124.59","137.84","139.30"
"2011-09-09","136.30","124.27","136.85","138.47"
"2011-09-12","136.75","124.92","137.16","139.31"
"2011-09-13","137.64","125.85","137.81","140.83"
"2011-09-14","137.60","125.90","137.63","141.14"
"2011-09-15","137.94","125.97","137.93","141.59"
"2011-09-16","138.83","126.90","138.86","142.43"
"2011-09-19","138.30","126.98","137.97","142.79"
"2011-09-20","137.81","126.43","137.47","142.33"
"2011-09-21","137.28","126.21","136.63","142.56"
"2011-09-22","133.79","123.97","132.78","139.95"
"2011-09-23","134.13","124.05","133.20","140.06"
"2011-09-26","133.37","123.31","132.46","139.22"
"2011-09-27","134.73","124.07","134.15","139.79"
"2011-09-28","134.34","123.76","133.68","139.57"
"2011-09-29","132.99","122.62","132.23","138.44"
"2011-09-30","132.88","123.00","131.99","138.67"
"2011-10-03","132.57","123.02","131.66","138.41"
"2011-10-04","130.69","121.42","129.71","136.64"
"2011-10-05","132.25","122.55","131.54","137.58"
"2011-10-06","132.21","122.24","131.60","137.25"
"2011-10-07","133.00","122.52","132.62","137.49"
"2011-10-10","133.00","122.52","132.62","137.49"
"2011-10-11","133.29","122.59","132.85","137.95"
"2011-10-12","134.60","123.51","134.18","139.22"
"2011-10-13","133.81","122.95","133.30","138.63"
"2011-10-14","134.73","123.55","134.28","139.43"
"2011-10-17","134.71","123.58","134.32","139.28"
"2011-10-18","134.83","123.91","134.30","139.74"
"2011-10-19","135.00","123.90","134.51","139.81"
"2011-10-20","134.52","123.99","133.65","140.29"
"2011-10-21","135.59","124.44","134.76","141.30"
"2011-10-24","135.99","124.54","135.32","141.31"
"2011-10-25","134.53","123.16","133.92","139.66"
"2011-10-26","135.26","123.96","134.68","140.30"
"2011-10-27","136.46","124.22","136.06","141.08"
"2011-10-28","136.10","123.75","135.84","140.34"
"2011-10-31","137.00","125.10","136.84","141.03"
"2011-11-01","134.49","123.71","133.96","139.38"
"2011-11-02","135.07","123.92","134.63","139.75"
"2011-11-03","135.11","123.99","134.72","139.67"
"2011-11-04","134.36","123.28","134.01","138.80"
"2011-11-07","134.51","123.44","134.15","138.97"
"2011-11-08","134.78","123.55","134.44","139.17"
"2011-11-09","134.77","123.93","134.41","139.25"
"2011-11-10","134.65","123.90","134.19","139.37"
"2011-11-11","134.65","123.90","134.19","139.37"
"2011-11-14","134.70","123.87","134.24","139.45"
"2011-11-15","134.20","123.63","133.71","139.01"
"2011-11-16","134.64","124.09","134.14","139.49"
"2011-11-17","134.41","123.89","133.86","139.35"
"2011-11-18","134.06","123.68","133.39","139.31"
"2011-11-21","132.87","122.94","131.90","138.90"
"2011-11-22","133.13","123.22","132.17","139.11"
"2011-11-23","132.20","122.80","131.14","138.43"
"2011-11-24","132.33","122.92","131.25","138.63"
"2011-11-25","132.48","123.39","131.29","139.06"
"2011-11-28","134.17","124.64","133.14","140.38"
"2011-11-29","134.33","124.58","133.44","140.19"
"2011-11-30","135.08","124.78","134.40","140.41"
"2011-12-01","135.22","124.75","134.66","140.22"
"2011-12-02","135.47","125.10","135.03","140.16"
"2011-12-05","135.58","125.02","135.14","140.28"
"2011-12-06","136.06","125.60","135.64","140.72"
"2011-12-07","136.20","125.70","135.76","140.90"
"2011-12-08","135.32","125.16","134.75","140.36"
"2011-12-09","135.12","124.90","134.53","140.20"
"2011-12-12","134.74","125.06","133.99","140.21"
"2011-12-13","134.78","125.25","134.06","140.19"
"2011-12-14","133.65","124.60","132.82","139.31"
"2011-12-15","134.33","125.05","133.56","139.84"
"2011-12-16","133.54","124.20","132.83","138.90"
"2011-12-19","133.91","124.60","133.19","139.29"
"2011-12-20","134.67","125.06","133.99","139.96"
"2011-12-21","134.74","125.20","134.08","139.98"
"2011-12-22","135.68","126.06","135.02","140.94"
"2011-12-23","135.77","126.15","135.13","140.98"
"2011-12-26","135.77","126.15","135.13","140.98"
"2011-12-27","135.77","126.15","135.13","140.98"
"2011-12-28","135.76","126.45","135.03","141.21"
"2011-12-29","136.00","126.60","135.28","141.44"
"2011-12-30","136.28","126.64","135.59","141.64"
"2012-01-02","136.28","126.64","135.59","141.64"
"2012-01-03","136.85","126.71","136.39","141.64"
"2012-01-04","136.43","126.49","136.04","141.03"
"2012-01-05","136.03","126.51","135.63","140.64"
"2012-01-06","135.65","126.23","135.27","140.19"
"2012-01-09","135.09","125.67","134.68","139.68"
"2012-01-10","136.24","126.48","135.98","140.46"
"2012-01-11","136.11","126.58","135.86","140.30"
"2012-01-12","135.74","125.98","135.52","139.86"
"2012-01-13","135.32","125.78","135.19","139.22"
"2012-01-16","136.25","126.57","136.15","140.08"
"2012-01-17","136.52","126.61","136.52","140.11"
"2012-01-18","136.14","126.02","136.23","139.49"
"2012-01-19","136.49","126.11","136.65","139.68"
"2012-01-20","135.84","125.50","135.92","139.20"
"2012-01-23","136.43","125.82","136.58","139.64"
"2012-01-24","136.39","125.94","136.54","139.59"
"2012-01-25","136.14","125.76","136.34","139.20"
"2012-01-26","137.32","126.28","137.66","140.04"
"2012-01-27","136.79","125.65","137.11","139.57"
"2012-01-30","136.69","125.70","136.94","139.66"
"2012-01-31","136.48","125.56","136.78","139.28"
"2012-02-01","137.11","125.71","137.53","139.63"
"2012-02-02","136.87","125.45","137.41","139.08"
"2012-02-03","137.46","126.02","138.13","139.33"
"2012-02-06","137.26","125.77","137.95","139.08"
"2012-02-07","137.18","125.55","137.84","139.08"
"2012-02-08","136.89","125.30","137.54","138.81"
"2012-02-09","137.31","125.71","137.93","139.32"
"2012-02-10","136.60","125.34","137.18","138.71"
"2012-02-13","136.72","125.31","137.38","138.62"
"2012-02-14","137.05","125.85","137.72","138.93"
"2012-02-15","137.44","126.23","138.15","139.24"
"2012-02-16","137.61","126.50","138.20","139.70"
"2012-02-17","137.43","126.28","138.11","139.31"
"2012-02-20","137.79","126.37","138.56","139.47"
"2012-02-21","137.45","126.13","138.17","139.23"
"2012-02-22","136.99","125.86","137.69","138.81"
"2012-02-23","137.10","125.87","137.75","139.03"
"2012-02-24","136.88","125.50","137.46","138.98"
"2012-02-27","137.00","125.65","137.57","139.13"
"2012-02-28","137.25","125.79","137.85","139.34"
"2012-02-29","138.61","127.13","139.35","140.36"
"2012-03-01","138.91","127.45","139.67","140.62"
"2012-03-02","138.63","127.44","139.43","140.23"
"2012-03-05","138.03","126.95","138.71","139.91"
"2012-03-06","137.31","126.63","137.79","139.69"
"2012-03-07","137.53","126.75","138.08","139.74"
"2012-03-08","138.28","127.21","138.91","140.29"
"2012-03-09","138.86","127.94","139.75","140.23"
"2012-03-12","138.47","127.74","139.13","140.43"
"2012-03-13","138.82","127.99","139.61","140.45"
"2012-03-14","139.05","128.55","139.83","140.72"
"2012-03-15","138.70","128.09","139.45","140.43"
"2012-03-16","138.70","127.90","139.42","140.52"
"2012-03-19","139.01","128.03","139.73","140.83"
"2012-03-20","138.50","127.76","139.11","140.58"
"2012-03-21","138.59","127.91","139.21","140.65"
"2012-03-22","137.58","126.96","138.08","139.90"
"2012-03-23","137.72","126.96","138.19","140.15"
"2012-03-26","138.38","127.41","138.92","140.63"
"2012-03-27","138.25","127.26","138.86","140.32"
"2012-03-28","137.69","126.92","138.15","140.10"
"2012-03-29","137.56","126.88","137.94","140.19"
"2012-03-30","137.45","126.57","137.91","139.87"
"2012-04-02","138.37","127.34","138.89","140.69"
"2012-04-03","138.43","127.35","138.99","140.63"
"2012-04-04","138.23","127.64","138.77","140.48"
"2012-04-05","138.79","128.24","139.33","141.06"
"2012-04-06","138.79","128.24","139.33","141.06"
"2012-04-09","138.18","127.66","138.53","140.89"
"2012-04-10","137.61","127.33","137.77","140.81"
"2012-04-11","137.36","127.01","137.52","140.56"
"2012-04-12","138.36","127.73","138.58","141.45"
"2012-04-13","138.18","127.75","138.39","141.25"
"2012-04-16","137.65","127.35","137.73","141.05"
"2012-04-17","139.46","128.82","139.66","142.60"
"2012-04-18","139.26","128.75","139.38","142.57"
"2012-04-19","139.02","128.63","139.04","142.60"
"2012-04-20","139.01","128.42","139.09","142.45"
"2012-04-23","138.88","128.51","138.87","142.56"
"2012-04-24","139.45","128.87","139.47","143.08"
"2012-04-25","139.96","129.35","139.96","143.62"
"2012-04-26","139.97","129.28","139.92","143.76"
"2012-04-27","140.20","129.27","140.30","143.63"
"2012-04-30","139.10","128.24","139.17","142.57"
"2012-05-01","139.70","128.76","139.87","142.92"
"2012-05-02","139.17","128.46","139.29","142.49"
"2012-05-03","139.58","128.91","139.66","143.02"
"2012-05-04","138.56","128.16","138.50","142.35"
"2012-05-07","138.89","128.50","138.85","142.63"
"2012-05-08","138.26","128.13","138.08","142.35"
"2012-05-09","138.25","128.34","137.95","142.65"
"2012-05-10","138.26","128.38","137.94","142.72"
"2012-05-11","139.00","129.13","138.68","143.47"
"2012-05-14","138.71","129.23","138.16","143.78"
"2012-05-15","138.80","129.53","138.25","143.88"
"2012-05-16","138.02","129.01","137.39","143.29"
"2012-05-17","137.13","128.12","136.49","142.37"
"2012-05-18","136.60","127.71","135.87","142.08"
"2012-05-21","136.60","127.71","135.87","142.08"
"2012-05-22","136.87","127.97","136.19","142.20"
"2012-05-23","136.30","127.95","135.37","142.31"
"2012-05-24","136.23","127.83","135.34","142.14"
"2012-05-25","136.19","127.86","135.36","141.90"
"2012-05-28","136.61","128.10","135.84","142.17"
"2012-05-29","136.59","128.21","135.81","142.17"
"2012-05-30","136.43","128.32","135.51","142.40"
"2012-05-31","135.84","127.98","134.73","142.29"
"2012-06-01","135.41","127.56","134.22","142.07"
"2012-06-04","134.72","126.73","133.59","141.20"
"2012-06-05","134.89","127.00","133.80","141.28"
"2012-06-06","136.09","127.83","135.12","142.18"
"2012-06-07","136.65","128.22","135.80","142.45"
"2012-06-08","135.73","127.59","134.83","141.65"
"2012-06-11","136.30","128.05","135.39","142.25"
