Id,When,Type,Unit,Alberta,ModifiedDate
157228,5/1/2020 0:00,WTI,$US/bbl,28.56,2/24/2021 9:00
157229,5/1/2020 0:00,WCS,$US/bbl,11.67,2/24/2021 9:00
157230,6/1/2020 0:00,WTI,$US/bbl,38.31,2/24/2021 9:00
157231,6/1/2020 0:00,WCS,$US/bbl,33.97,2/24/2021 9:00
157232,5/1/2020 0:00,NatGas,$CDN/GJ,1.66,2/24/2021 9:00
157233,7/1/2020 0:00,WCS,$US/bbl,32.5,2/24/2021 9:00
157234,7/1/2020 0:00,WTI,$US/bbl,40.71,2/24/2021 9:00
157235,6/1/2020 0:00,NatGas,$CDN/GJ,1.65,2/24/2021 9:00
157236,8/1/2020 0:00,WTI,$US/bbl,42.34,2/24/2021 9:00
157237,8/1/2020 0:00,WCS,$US/bbl,34.6,2/24/2021 9:00
157238,7/1/2020 0:00,NatGas,$CDN/GJ,1.62,2/24/2021 9:00
157239,8/1/2020 0:00,NatGas,$CDN/GJ,1.85,2/24/2021 9:00
157240,9/1/2020 0:00,WCS,$US/bbl,28.43,2/24/2021 9:00
157241,9/1/2020 0:00,WTI,$US/bbl,39.63,2/24/2021 9:00
157242,9/1/2020 0:00,NatGas,$CDN/GJ,2,2/24/2021 9:00
157243,10/1/2020 0:00,WCS,$US/bbl,31.17,2/24/2021 9:00
157244,10/1/2020 0:00,WTI,$US/bbl,39.4,2/24/2021 9:00
157245,11/1/2020 0:00,WCS,$US/bbl,31.57,2/24/2021 9:00
157246,11/1/2020 0:00,WTI,$US/bbl,40.94,2/24/2021 9:00
157247,10/1/2020 0:00,NatGas,$CDN/GJ,1.99,2/24/2021 9:00
157248,11/1/2020 0:00,NatGas,$CDN/GJ,2.58,2/24/2021 9:00
157249,12/1/2020 0:00,WCS,$US/bbl,37.32,2/24/2021 9:00
157250,12/1/2020 0:00,WTI,$US/bbl,47.02,2/24/2021 9:00
157251,12/1/2020 0:00,NatGas,$CDN/GJ,2.41,2/24/2021 9:00
157252,1/1/2021 0:00,WCS,$US/bbl,40.04,2/24/2021 9:00
157253,1/1/2021 0:00,WTI,$US/bbl,52,2/24/2021 9:00
