"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","118380","","","","0"
"2002-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","119880","","","","0"
"2003-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","117212","","","","0"
"2003-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","118240","","","","0"
"2003-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","119612","","","","0"
"2003-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","121076","","","","0"
"2004-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","120732","","","","0"
"2004-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","122564","","","","0"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","123896","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","126020","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","127292","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","129368","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","131736","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","134264","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","137404","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","140092","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","142684","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","145528","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","148168","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","150196","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","152444","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","154672","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","161680","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","163516","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","165628","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","167892","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","172092","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","171736","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","171600","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","171592","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","166420","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","167800","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","169396","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","171208","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","171220","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","173264","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","174836","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","177200","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","178900","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","182084","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","184748","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","187312","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","186728","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","191232","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","195264","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","197852","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","197900","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","202080","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","204520","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","207820","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","214488","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","215280","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","218664","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","220708","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","222220","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","224592","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","222552","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","222452","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","221744","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","222304","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","220532","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","223472","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","225652","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","227740","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","231396","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","233288","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","234708","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","236600","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","236924","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","239516","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","240848","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","239004","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","237780","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Corporations","Dollars","81","millions","6","v62305888","1.1.31","235852","","","","0"
"1961-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1108","","","","0"
"1961-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1116","","","","0"
"1961-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1144","","","","0"
"1961-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1176","","","","0"
"1962-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1192","","","","0"
"1962-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1252","","","","0"
"1962-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1324","","","","0"
"1962-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1372","","","","0"
"1963-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1404","","","","0"
"1963-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1468","","","","0"
"1963-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1520","","","","0"
"1963-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1556","","","","0"
"1964-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1568","","","","0"
"1964-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1608","","","","0"
"1964-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1668","","","","0"
"1964-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1720","","","","0"
"1965-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1748","","","","0"
"1965-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1836","","","","0"
"1965-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1920","","","","0"
"1965-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","1992","","","","0"
"1966-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2016","","","","0"
"1966-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2104","","","","0"
"1966-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2188","","","","0"
"1966-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2248","","","","0"
"1967-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2248","","","","0"
"1967-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2320","","","","0"
"1967-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2388","","","","0"
"1967-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2424","","","","0"
"1968-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2440","","","","0"
"1968-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2484","","","","0"
"1968-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2568","","","","0"
"1968-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2632","","","","0"
"1969-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2644","","","","0"
"1969-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2732","","","","0"
"1969-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2828","","","","0"
"1969-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2880","","","","0"
"1970-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","2932","","","","0"
"1970-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3016","","","","0"
"1970-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3120","","","","0"
"1970-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3196","","","","0"
"1971-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3216","","","","0"
"1971-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3332","","","","0"
"1971-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3464","","","","0"
"1971-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3548","","","","0"
"1972-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3580","","","","0"
"1972-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3664","","","","0"
"1972-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3796","","","","0"
"1972-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3892","","","","0"
"1973-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","3928","","","","0"
"1973-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","4132","","","","0"
"1973-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","4400","","","","0"
"1973-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","4672","","","","0"
"1974-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","4852","","","","0"
"1974-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","5184","","","","0"
"1974-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","5500","","","","0"
"1974-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","5720","","","","0"
"1975-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","5772","","","","0"
"1975-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","5984","","","","0"
"1975-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6180","","","","0"
"1975-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6300","","","","0"
"1976-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6336","","","","0"
"1976-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6448","","","","0"
"1976-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6644","","","","0"
"1976-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6788","","","","0"
"1977-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","6784","","","","0"
"1977-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7004","","","","0"
"1977-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7228","","","","0"
"1977-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7372","","","","0"
"1978-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7352","","","","0"
"1978-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7584","","","","0"
"1978-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","7836","","","","0"
"1978-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","8028","","","","0"
"1979-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","8052","","","","0"
"1979-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","8344","","","","0"
"1979-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","8652","","","","0"
"1979-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","8892","","","","0"
"1980-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","9032","","","","0"
"1980-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","9284","","","","0"
"1980-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","9664","","","","0"
"1980-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","9984","","","","0"
"1981-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","10616","","","","0"
"1981-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","10792","","","","0"
"1981-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","10984","","","","0"
"1981-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","11168","","","","0"
"1982-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","11844","","","","0"
"1982-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12056","","","","0"
"1982-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12232","","","","0"
"1982-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12424","","","","0"
"1983-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12496","","","","0"
"1983-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12700","","","","0"
"1983-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","12936","","","","0"
"1983-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","13176","","","","0"
"1984-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","13344","","","","0"
"1984-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","13660","","","","0"
"1984-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","13900","","","","0"
"1984-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","14128","","","","0"
"1985-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","14460","","","","0"
"1985-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","14684","","","","0"
"1985-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","14948","","","","0"
"1985-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15200","","","","0"
"1986-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15244","","","","0"
"1986-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15476","","","","0"
"1986-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15716","","","","0"
"1986-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15888","","","","0"
"1987-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","15996","","","","0"
"1987-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","16184","","","","0"
"1987-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","16376","","","","0"
"1987-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","16584","","","","0"
"1988-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","16848","","","","0"
"1988-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","17184","","","","0"
"1988-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","17464","","","","0"
"1988-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","17732","","","","0"
"1989-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","18104","","","","0"
"1989-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","18396","","","","0"
"1989-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","18684","","","","0"
"1989-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","18964","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","19420","","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","19708","","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","19992","","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20288","","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","19596","","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","19868","","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20164","","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20428","","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20628","","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20948","","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","21144","","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","21368","","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","General governments","Dollars","81","millions","6","v62305889","1.1.32","20944","","","","0"
