date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Wages and Salaries,Population,Median Age,CPI,IPPI,WTI,Housing Starts,Unemployment,Retail,Manufacturing,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
2011-11-29,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.8,92.1,97.16,15570.0,7.4,38004303.0,47613957.0,11732.5,1.0296,2.59,1.0,4.3,981496.0
2011-11-30,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.8,92.1,97.16,15570.0,7.4,38004303.0,47613957.0,12204.099609,1.0199,2.61,1.0,4.3,981496.0
2011-12-01,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,97.16,13822.0,7.6,38283380.0,48552172.0,12113.299805,1.0172,2.61,1.0,4.3,981496.0
2011-12-02,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,97.16,13822.0,7.6,38283380.0,48552172.0,12075.099609,1.0165,2.6,1.0,4.3,981496.0
2011-12-05,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,12119.299805,1.014,2.57,1.0,4.3,981496.0
2011-12-06,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,12081.299805,1.0116,2.6,1.0,4.3,981496.0
2011-12-07,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,12148.700195,1.0106,2.55,1.0,4.3,981496.0
2011-12-08,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11951.799805,1.019,2.49,1.0,4.3,981496.0
2011-12-09,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,12034.799805,1.0202,2.57,1.0,4.3,981496.0
2011-12-12,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11907.900391,1.0273,2.53,1.0,4.3,981496.0
2011-12-13,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11759.900391,1.0283,2.48,1.0,4.3,981496.0
2011-12-14,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11543.099609,1.0403,2.45,1.0,4.3,981496.0
2011-12-15,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11504.400391,1.0338,2.44,1.0,4.3,981496.0
2011-12-16,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11635.400391,1.0388,2.37,1.0,4.3,981496.0
2011-12-19,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11539.700195,1.0364,2.33,1.0,4.3,981496.0
2011-12-20,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11716.900391,1.0284,2.38,1.0,4.3,981496.0
2011-12-21,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11753.5,1.0286,2.41,1.0,4.3,981496.0
2011-12-22,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11876.5,1.0213,2.41,1.0,4.3,981496.0
2011-12-23,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11926.700195,1.0208,2.47,1.0,4.3,981496.0
2011-12-28,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11728.400391,1.0232,2.42,1.0,4.3,981496.0
2011-12-29,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11841.700195,1.0208,2.41,1.0,4.3,981496.0
2011-12-30,1819392,550239.0,570146.0,1389429.0,427425.0,769464.0,34339328.0,39.8,120.9,91.5,98.58,13822.0,7.6,38283380.0,48552172.0,11955.099609,1.0168,2.41,1.0,4.3,981496.0
2012-01-03,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12208.400391,1.0089,2.47,1.0,4.7,989444.0
2012-01-04,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12226.5,1.0134,2.48,1.0,4.7,989444.0
2012-01-05,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12237.400391,1.0197,2.46,1.0,4.7,989444.0
2012-01-06,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12188.599609,1.0231,2.43,1.0,4.7,989444.0
2012-01-09,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12196.700195,1.0272,2.43,1.0,4.7,989444.0
2012-01-10,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12270.700195,1.0161,2.46,1.0,4.7,989444.0
2012-01-11,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12260.900391,1.0192,2.42,1.0,4.7,989444.0
2012-01-12,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12274.299805,1.0197,2.46,1.0,4.7,989444.0
2012-01-13,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12231.099609,1.0246,2.41,1.0,4.7,989444.0
2012-01-17,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12232.799805,1.013,2.41,1.0,4.7,989444.0
2012-01-18,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12327.5,1.0138,2.44,1.0,4.7,989444.0
2012-01-19,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12380.700195,1.0094,2.48,1.0,4.7,989444.0
2012-01-20,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12397.099609,1.0142,2.54,1.0,4.7,989444.0
2012-01-23,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12521.700195,1.0079,2.57,1.0,4.7,989444.0
2012-01-24,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12395.200195,1.0096,2.58,1.0,4.7,989444.0
2012-01-25,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12539.200195,1.0119,2.55,1.0,4.7,989444.0
2012-01-26,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12464.299805,0.9986,2.53,1.0,4.7,989444.0
2012-01-27,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12466.5,1.0014,2.5,1.0,4.7,989444.0
2012-01-30,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12436.400391,1.003,2.45,1.0,4.7,989444.0
2012-01-31,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.2,91.8,100.32,13576.0,7.5,38583801.0,48792486.0,12452.200195,1.005,2.4,1.0,4.7,989444.0
2012-02-01,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,100.32,11656.0,7.7,38694229.0,49109749.0,12517.700195,0.9984,2.42,1.0,4.7,989444.0
2012-02-02,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,100.32,11656.0,7.7,38694229.0,49109749.0,12553.5,0.9985,2.46,1.0,4.7,989444.0
2012-02-03,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12577.299805,0.9944,2.51,1.0,4.7,989444.0
2012-02-06,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12559.900391,0.9953,2.47,1.0,4.7,989444.0
2012-02-07,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12512.400391,0.9947,2.52,1.0,4.7,989444.0
2012-02-08,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12521.0,0.9969,2.53,1.0,4.7,989444.0
2012-02-09,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12497.900391,0.9941,2.55,1.0,4.7,989444.0
2012-02-10,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12389.400391,1.0016,2.52,1.0,4.7,989444.0
2012-02-13,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12398.700195,0.9995,2.54,1.0,4.7,989444.0
2012-02-14,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12354.5,0.9988,2.5,1.0,4.7,989444.0
2012-02-15,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12362.0,0.9965,2.49,1.0,4.7,989444.0
2012-02-16,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12485.599609,0.9962,2.51,1.0,4.7,989444.0
2012-02-17,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12458.299805,0.997,2.53,1.0,4.7,989444.0
2012-02-21,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12623.400391,0.9956,2.56,1.0,4.7,989444.0
2012-02-22,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12701.299805,0.9999,2.53,1.0,4.7,989444.0
2012-02-23,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12731.299805,0.9983,2.54,1.0,4.7,989444.0
2012-02-24,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12725.799805,0.9988,2.53,1.0,4.7,989444.0
2012-02-27,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12700.400391,0.9982,2.51,1.0,4.7,989444.0
2012-02-28,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12740.5,0.9956,2.48,1.0,4.7,989444.0
2012-02-29,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,120.7,90.9,102.26,11656.0,7.7,38694229.0,49109749.0,12644.0,0.9866,2.48,1.0,4.7,989444.0
2012-03-01,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,102.26,10975.0,7.5,39173620.0,50027282.0,12723.5,0.9848,2.5,1.0,4.7,989444.0
2012-03-02,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,102.26,10975.0,7.5,39173620.0,50027282.0,12643.799805,0.9887,2.46,1.0,4.7,989444.0
2012-03-05,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12524.0,0.9936,2.47,1.0,4.7,989444.0
2012-03-06,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12298.599609,1.0013,2.44,1.0,4.7,989444.0
2012-03-07,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12350.200195,0.9994,2.46,1.0,4.7,989444.0
2012-03-08,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12461.900391,0.992,2.48,1.0,4.7,989444.0
2012-03-09,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12503.599609,0.9894,2.48,1.0,4.7,989444.0
2012-03-12,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12428.0,0.9934,2.47,1.0,4.7,989444.0
2012-03-13,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12537.700195,0.9905,2.52,1.0,4.7,989444.0
2012-03-14,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12377.900391,0.9914,2.6,1.0,4.7,989444.0
2012-03-15,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12455.799805,0.9928,2.64,1.0,4.7,989444.0
2012-03-16,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12497.0,0.9912,2.67,1.0,4.7,989444.0
2012-03-19,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12479.700195,0.9878,2.71,1.0,4.7,989444.0
2012-03-20,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12430.700195,0.9933,2.71,1.0,4.7,989444.0
2012-03-21,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12436.5,0.9928,2.67,1.0,4.7,989444.0
2012-03-22,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12361.799805,1.0002,2.63,1.0,4.7,989444.0
2012-03-23,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12465.700195,0.9983,2.61,1.0,4.7,989444.0
2012-03-26,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12574.799805,0.9922,2.62,1.0,4.7,989444.0
2012-03-27,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12512.0,0.9928,2.57,1.0,4.7,989444.0
2012-03-28,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12413.900391,0.9983,2.56,1.0,4.7,989444.0
2012-03-29,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12339.400391,0.9998,2.53,1.0,4.7,989444.0
2012-03-30,1820558,557182.0,575784.0,1396291.0,431614.0,778164.0,34457998.0,40.0,121.2,91.4,106.21,10975.0,7.5,39173620.0,50027282.0,12392.200195,0.999,2.55,1.0,4.7,989444.0
2012-04-02,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,106.21,12980.0,7.3,38958802.0,49184846.0,12507.099609,0.9916,2.56,1.0,4.9,994088.0
2012-04-03,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12323.599609,0.9909,2.63,1.0,4.9,994088.0
2012-04-04,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12178.700195,0.9961,2.58,1.0,4.9,994088.0
2012-04-05,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12103.099609,0.9927,2.57,1.0,4.9,994088.0
2012-04-09,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12018.5,0.9971,2.52,1.0,4.9,994088.0
2012-04-10,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,11935.299805,1.0027,2.45,1.0,4.9,994088.0
2012-04-11,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12026.799805,1.004,2.48,1.0,4.9,994088.0
2012-04-12,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12214.700195,0.9951,2.5,1.0,4.9,994088.0
2012-04-13,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12040.400391,0.9978,2.45,1.0,4.9,994088.0
2012-04-16,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12037.599609,1.0025,2.47,1.0,4.9,994088.0
2012-04-17,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12136.900391,0.9878,2.51,1.0,4.9,994088.0
2012-04-18,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12128.900391,0.9902,2.49,1.0,4.9,994088.0
2012-04-19,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12153.700195,0.9927,2.49,1.0,4.9,994088.0
2012-04-20,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12147.299805,0.9912,2.52,1.0,4.9,994088.0
2012-04-23,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,11989.0,0.9935,2.49,1.0,4.9,994088.0
2012-04-24,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,11980.099609,0.9882,2.53,1.0,4.9,994088.0
2012-04-25,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12111.099609,0.9848,2.55,1.0,4.9,994088.0
2012-04-26,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12145.900391,0.984,2.51,1.0,4.9,994088.0
2012-04-27,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12237.799805,0.9807,2.54,1.0,4.9,994088.0
2012-04-30,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,121.7,92.1,103.35,12980.0,7.3,38958802.0,49184846.0,12292.700195,0.9886,2.51,1.0,4.9,994088.0
2012-05-01,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,103.35,18357.0,7.3,38861395.0,48357583.0,12332.799805,0.9839,2.51,1.0,4.9,994088.0
2012-05-02,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,103.35,18357.0,7.3,38861395.0,48357583.0,12230.099609,0.989,2.49,1.0,4.9,994088.0
2012-05-03,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,12014.900391,0.9869,2.48,1.0,4.9,994088.0
2012-05-04,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11871.200195,0.9955,2.43,1.0,4.9,994088.0
2012-05-07,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11860.700195,0.9938,2.41,1.0,4.9,994088.0
2012-05-08,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11704.700195,0.9997,2.37,1.0,4.9,994088.0
2012-05-09,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11675.0,1.0014,2.38,1.0,4.9,994088.0
2012-05-10,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11736.200195,1.0015,2.37,1.0,4.9,994088.0
2012-05-11,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11694.700195,0.9967,2.34,1.0,4.9,994088.0
2012-05-14,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11488.5,1.0018,2.32,1.0,4.9,994088.0
2012-05-15,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11343.099609,1.0029,2.32,1.0,4.9,994088.0
2012-05-16,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11326.099609,1.0099,2.32,1.0,4.9,994088.0
2012-05-17,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11330.700195,1.0162,2.28,1.0,4.9,994088.0
2012-05-18,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11280.599609,1.0211,2.29,1.0,4.9,994088.0
2012-05-22,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11451.799805,1.0191,2.31,1.0,4.9,994088.0
2012-05-23,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11564.799805,1.0274,2.27,1.0,4.9,994088.0
2012-05-24,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11566.099609,1.0274,2.27,1.0,4.9,994088.0
2012-05-25,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11576.5,1.0285,2.22,1.0,4.9,994088.0
2012-05-29,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11609.299805,1.0253,2.26,1.0,4.9,994088.0
2012-05-30,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11433.200195,1.0289,2.2,1.0,4.9,994088.0
2012-05-31,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.2,92.6,94.72,18357.0,7.3,38861395.0,48357583.0,11513.200195,1.0349,2.16,1.0,4.9,994088.0
2012-06-01,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.1,92.7,94.72,16089.0,7.4,39198162.0,49100194.0,11361.200195,1.0378,2.07,1.0,4.9,994088.0
2012-06-04,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.1,92.7,82.41,16089.0,7.4,39198162.0,49100194.0,11335.799805,1.0417,2.16,1.0,4.9,994088.0
2012-06-05,1826496,556461.0,586368.0,1402483.0,443581.0,786272.0,34516352.0,40.0,122.1,92.7,82.41,16089.0,7.4,39198162.0,49100194.0,11507.700195,1.0414,2.21,1.0,4.9,994088.0
