"REF_DATE","GEO","DGUID","Principal statistics","Seasonal adjustment","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70154225","","","","0"
"2015-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70594490","","","","0"
"2015-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70297764","","","","0"
"2015-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70591667","","","","0"
"2015-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70796769","","","","0"
"2015-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70779433","","","","0"
"2015-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71658515","","","","0"
"2015-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71974005","","","","0"
"2015-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71446526","","","","0"
"2015-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71844591","","","","0"
"2015-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","72046104","","","","0"
"2015-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71387233","","","","0"
"2016-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71165120","","","","0"
"2016-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70217435","","","","0"
"2016-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70023422","","","","0"
"2016-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","69108356","","","","0"
"2016-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","69399903","","","","0"
"2016-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","69625237","","","","0"
"2016-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70500541","","","","0"
"2016-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70290287","","","","0"
"2016-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70817671","","","","0"
"2016-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70927956","","","","0"
"2016-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70838921","","","","0"
"2016-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","70885004","","","","0"
"2017-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","71430856","","","","0"
"2017-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","72514051","","","","0"
"2017-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","73300685","","","","0"
"2017-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","73787281","","","","0"
"2017-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","73948342","","","","0"
"2017-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","73970246","","","","0"
"2017-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","74038822","","","","0"
"2017-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","74039124","","","","0"
"2017-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","73899758","","","","0"
"2017-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","74590670","","","","0"
"2017-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","75645899","","","","0"
"2017-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","76337260","","","","0"
"2018-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","77127406","","","","0"
"2018-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","78812127","","","","0"
"2018-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","79235579","","","","0"
"2018-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","80333375","","","","0"
"2018-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","80975566","","","","0"
"2018-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","81754315","","","","0"
"2018-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","82696502","","","","0"
"2018-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","82975156","","","","0"
"2018-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","84564173","","","","0"
"2018-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","85187019","","","","0"
"2018-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","84702163","","","","0"
"2018-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","85089672","","","","0"
"2019-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","85525619","","","","0"
"2019-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","85781482","","","","0"
"2019-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86758394","","","","0"
"2019-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88001557","","","","0"
"2019-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88962595","","","","0"
"2019-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87982299","","","","0"
"2019-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88448766","","","","0"
"2019-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88668671","","","","0"
"2019-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88097135","","","","0"
"2019-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87466319","","","","0"
"2019-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87915370","","","","0"
"2019-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88172611","","","","0"
"2020-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88688826","","","","0"
"2020-02","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87591977","","","","0"
"2020-03","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88376956","","","","0"
"2020-04","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87785684","","","","0"
"2020-05","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86977653","","","","0"
"2020-06","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86712984","","","","0"
"2020-07","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86090305","","","","0"
"2020-08","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86156808","","","","0"
"2020-09","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86753358","","","","0"
"2020-10","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86521548","","","","0"
"2020-11","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","87204537","","","","0"
"2020-12","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","86703598","","","","0"
"2021-01","Canada","2016A000011124","Total inventory, estimated values of total inventory at end of the month","Seasonally adjusted","Manufacturing [31-33]","Dollars","81","thousands","3","v803227","1.7.2.1","88321711","","","","0"
"1992-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.75","","","","2"
"1992-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.68","","","","2"
"1992-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.51","","","","2"
"1992-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.53","","","","2"
"1992-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.48","","","","2"
"1992-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.39","","","","2"
"1992-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.64","","","","2"
"1992-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.51","","","","2"
"1992-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.41","","","","2"
"1992-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1992-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.44","","","","2"
"1992-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.50","","","","2"
"1993-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.61","","","","2"
"1993-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.54","","","","2"
"1993-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.31","","","","2"
"1993-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.39","","","","2"
"1993-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1993-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1993-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.59","","","","2"
"1993-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.40","","","","2"
"1993-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.29","","","","2"
"1993-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.31","","","","2"
"1993-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1993-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.46","","","","2"
"1994-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.60","","","","2"
"1994-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.57","","","","2"
"1994-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1994-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.38","","","","2"
"1994-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.28","","","","2"
"1994-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.24","","","","2"
"1994-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.50","","","","2"
"1994-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.27","","","","2"
"1994-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.26","","","","2"
"1994-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.25","","","","2"
"1994-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.22","","","","2"
"1994-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.34","","","","2"
"1995-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.34","","","","2"
"1995-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.39","","","","2"
"1995-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.25","","","","2"
"1995-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.38","","","","2"
"1995-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.27","","","","2"
"1995-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.27","","","","2"
"1995-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.56","","","","2"
"1995-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1995-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.31","","","","2"
"1995-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1995-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.35","","","","2"
"1995-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.47","","","","2"
"1996-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.47","","","","2"
"1996-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.49","","","","2"
"1996-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.43","","","","2"
"1996-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.41","","","","2"
"1996-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1996-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1996-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.45","","","","2"
"1996-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.33","","","","2"
"1996-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.29","","","","2"
"1996-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1996-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.32","","","","2"
"1996-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.44","","","","2"
"1997-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.43","","","","2"
"1997-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.47","","","","2"
"1997-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1997-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.34","","","","2"
"1997-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1997-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1997-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.39","","","","2"
"1997-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.34","","","","2"
"1997-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.27","","","","2"
"1997-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.24","","","","2"
"1997-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.33","","","","2"
"1997-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1998-01","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.52","","","","2"
"1998-02","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.47","","","","2"
"1998-03","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.31","","","","2"
"1998-04","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1998-05","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.35","","","","2"
"1998-06","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.37","","","","2"
"1998-07","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.61","","","","2"
"1998-08","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.42","","","","2"
"1998-09","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.33","","","","2"
"1998-10","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.30","","","","2"
"1998-11","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.34","","","","2"
"1998-12","Canada","2016A000011124","Ratio of total inventory to sales","Unadjusted","Manufacturing [31-33]","Ratio","270","units","0","v803265","1.8.1.1","1.39","","","","2"
