date,GDP,Exports,Imports,Consumption,Gross Fixed Capital Formation,Population,Median Age,Median Market Income,Crime Severity,CPI,IPPI,Housing Starts,Unemployment,Unemployment Searches GT,Avg. Weekly Earnings,Retail,Manufacturing,Jobless,WCS,GSPTSE,CAD/USD,Over 10Y Bond,Target Rate,Savings Rate,Household Disposable Income
2018-03-28,2045483,652668,673271,1151676.0,446403.0,36721242.0,40.8,,73.6,132.9,98.1,13733.0,5.9,20.0,991.56,49920535.0,55763712.0,228660.0,35.53,15169.900391,1.2886,2.22,1.25,4.1,1215180.0
2018-03-29,2045483,652668,673271,1151676.0,446403.0,36721242.0,40.8,,73.6,132.9,98.1,13733.0,5.9,20.0,991.56,49920535.0,55763712.0,228660.0,35.53,15367.299805,1.2901,2.2,1.25,4.1,1215180.0
2018-03-30,2045483,652668,673271,1151676.0,446403.0,36721242.0,40.8,,73.6,132.9,98.1,13733.0,5.9,20.0,991.56,49920535.0,55763712.0,228660.0,35.53,15367.299805,1.2891,,1.25,4.1,1215180.0
2018-03-31,2045483,652668,673271,1151676.0,446403.0,36721242.0,40.8,,73.6,132.9,98.1,13733.0,5.9,20.0,991.56,49920535.0,55763712.0,228660.0,35.53,15367.299805,1.2891,,,4.1,1215180.0
2018-04-01,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15367.299805,1.2891,,,4.1,1218760.0
2018-04-02,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15213.5,1.2918,2.22,1.25,4.1,1218760.0
2018-04-03,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15180.799805,1.28,2.26,1.25,4.1,1218760.0
2018-04-04,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15164.400391,1.2801,2.29,1.25,4.1,1218760.0
2018-04-05,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15356.099609,1.2777,2.31,1.25,4.1,1218760.0
2018-04-06,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15207.400391,1.2763,2.27,1.25,4.1,1218760.0
2018-04-07,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15207.400391,1.2763,,,4.1,1218760.0
2018-04-08,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15207.400391,1.2763,,,4.1,1218760.0
2018-04-09,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15227.700195,1.27,2.26,1.25,4.1,1218760.0
2018-04-10,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15262.099609,1.2609,2.29,1.25,4.1,1218760.0
2018-04-11,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15257.900391,1.2581,2.3,1.25,4.1,1218760.0
2018-04-12,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15269.299805,1.2583,2.36,1.25,4.1,1218760.0
2018-04-13,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15274.0,1.2604,2.32,1.25,4.1,1218760.0
2018-04-14,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15274.0,1.2604,,,4.1,1218760.0
2018-04-15,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15274.0,1.2604,,,4.1,1218760.0
2018-04-16,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15300.400391,1.258,2.35,1.25,4.1,1218760.0
2018-04-17,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15353.299805,1.2548,2.32,1.25,4.1,1218760.0
2018-04-18,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15530.0,1.2636,2.36,1.25,4.1,1218760.0
2018-04-19,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15454.400391,1.2638,2.4,1.25,4.1,1218760.0
2018-04-20,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15484.299805,1.274,2.42,1.25,4.1,1218760.0
2018-04-21,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15484.299805,1.274,,,4.1,1218760.0
2018-04-22,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15484.299805,1.274,,,4.1,1218760.0
2018-04-23,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15552.099609,1.2845,2.42,1.25,4.1,1218760.0
2018-04-24,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15477.0,1.2823,2.42,1.25,4.1,1218760.0
2018-04-25,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15509.799805,1.2871,2.45,1.25,4.1,1218760.0
2018-04-26,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15637.599609,1.2867,2.42,1.25,4.1,1218760.0
2018-04-27,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15668.900391,1.2862,2.38,1.25,4.1,1218760.0
2018-04-28,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15668.900391,1.2862,,,4.1,1218760.0
2018-04-29,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15668.900391,1.2862,,,4.1,1218760.0
2018-04-30,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.3,98.3,13174.0,5.9,18.0,991.59,49999886.0,54999484.0,229340.0,40.47,15607.900391,1.2818,2.37,1.25,4.1,1218760.0
2018-05-01,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15618.900391,1.2873,2.4,1.25,4.1,1218760.0
2018-05-02,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15627.900391,1.2848,2.42,1.25,4.1,1218760.0
2018-05-03,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15621.5,1.2878,2.38,1.25,4.1,1218760.0
2018-05-04,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15729.400391,1.2848,2.39,1.25,4.1,1218760.0
2018-05-05,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15729.400391,1.2848,,,4.1,1218760.0
2018-05-06,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15729.400391,1.2848,,,4.1,1218760.0
2018-05-07,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15808.599609,1.285,2.39,1.25,4.1,1218760.0
2018-05-08,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15842.700195,1.2967,2.4,1.25,4.1,1218760.0
2018-05-09,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15910.799805,1.2852,2.43,1.25,4.1,1218760.0
2018-05-10,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15959.5,1.2787,2.43,1.25,4.1,1218760.0
2018-05-11,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15983.299805,1.2781,2.41,1.25,4.1,1218760.0
2018-05-12,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15983.299805,1.2781,,,4.1,1218760.0
2018-05-13,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15983.299805,1.2781,,,4.1,1218760.0
2018-05-14,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16085.599609,1.2761,2.45,1.25,4.1,1218760.0
2018-05-15,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16097.799805,1.2868,2.52,1.25,4.1,1218760.0
2018-05-16,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16108.099609,1.2828,2.52,1.25,4.1,1218760.0
2018-05-17,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16143.599609,1.2815,2.54,1.25,4.1,1218760.0
2018-05-18,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16162.299805,1.2892,2.5,1.25,4.1,1218760.0
2018-05-19,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16162.299805,1.2892,,,4.1,1218760.0
2018-05-20,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16162.299805,1.2892,,,4.1,1218760.0
2018-05-21,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16162.299805,1.2835,,1.25,4.1,1218760.0
2018-05-22,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16144.799805,1.2775,2.51,1.25,4.1,1218760.0
2018-05-23,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16133.799805,1.2882,2.47,1.25,4.1,1218760.0
2018-05-24,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16113.599609,1.2907,2.43,1.25,4.1,1218760.0
2018-05-25,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16075.700195,1.2972,2.38,1.25,4.1,1218760.0
2018-05-26,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16075.700195,1.2972,,,4.1,1218760.0
2018-05-27,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16075.700195,1.2972,,,4.1,1218760.0
2018-05-28,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16016.099609,,2.34,1.25,4.1,1218760.0
2018-05-29,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,15922.599609,1.3027,2.24,1.25,4.1,1218760.0
2018-05-30,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16048.700195,1.2842,2.28,1.25,4.1,1218760.0
2018-05-31,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.4,99.2,14800.0,5.9,19.0,998.53,49905965.0,56351014.0,228970.0,53.25,16061.5,1.297,2.26,1.25,4.1,1218760.0
2018-06-01,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16043.5,1.2948,2.27,1.25,4.1,1218760.0
2018-06-02,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16043.5,1.2948,,,4.1,1218760.0
2018-06-03,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16043.5,1.2948,,,4.1,1218760.0
2018-06-04,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16052.200195,1.2922,2.31,1.25,4.1,1218760.0
2018-06-05,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16122.299805,1.3008,2.29,1.25,4.1,1218760.0
2018-06-06,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16183.900391,1.2907,2.35,1.25,4.1,1218760.0
2018-06-07,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16192.799805,1.2988,2.33,1.25,4.1,1218760.0
2018-06-08,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16202.700195,1.2956,2.36,1.25,4.1,1218760.0
2018-06-09,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16202.700195,1.2956,,,4.1,1218760.0
2018-06-10,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16202.700195,1.2956,,,4.1,1218760.0
2018-06-11,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16263.299805,1.298,2.35,1.25,4.1,1218760.0
2018-06-12,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16289.0,1.2987,2.33,1.25,4.1,1218760.0
2018-06-13,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16265.799805,1.2963,2.34,1.25,4.1,1218760.0
2018-06-14,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16329.0,1.307,2.3,1.25,4.1,1218760.0
2018-06-15,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16314.400391,1.3167,2.25,1.25,4.1,1218760.0
2018-06-16,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16314.400391,1.3167,,,4.1,1218760.0
2018-06-17,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16314.400391,1.3167,,,4.1,1218760.0
2018-06-18,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16383.599609,1.3229,2.24,1.25,4.1,1218760.0
2018-06-19,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16316.5,1.3263,2.2,1.25,4.1,1218760.0
2018-06-20,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16421.0,1.3291,2.23,1.25,4.1,1218760.0
2018-06-21,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16335.200195,1.3319,2.2,1.25,4.1,1218760.0
2018-06-22,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16450.099609,1.3318,2.2,1.25,4.1,1218760.0
2018-06-23,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16450.099609,1.3318,,,4.1,1218760.0
2018-06-24,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16450.099609,1.3318,,,4.1,1218760.0
2018-06-25,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16184.0,1.3313,2.17,1.25,4.1,1218760.0
2018-06-26,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16280.099609,1.3293,2.17,1.25,4.1,1218760.0
2018-06-27,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16231.299805,1.33,2.15,1.25,4.1,1218760.0
2018-06-28,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16179.900391,1.3253,2.19,1.25,4.1,1218760.0
2018-06-29,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16277.700195,1.314,2.2,1.25,4.1,1218760.0
2018-06-30,2058719,669725,683158,1158983.0,446552.0,36798442.0,40.8,,73.6,133.6,99.8,14641.0,6.0,20.0,997.8,49987694.0,56977221.0,236990.0,52.1,16277.700195,1.314,,,4.1,1218760.0
2018-07-01,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16277.700195,1.314,,,4.1,1224744.0
2018-07-02,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16277.700195,1.3213,,1.25,4.1,1224744.0
2018-07-03,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16263.200195,1.315,2.19,1.25,4.1,1224744.0
2018-07-04,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16304.700195,,2.2,1.25,4.1,1224744.0
2018-07-05,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16266.599609,1.3121,2.19,1.25,4.1,1224744.0
2018-07-06,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16371.799805,1.309,2.16,1.25,4.1,1224744.0
2018-07-07,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16371.799805,1.309,,,4.1,1224744.0
2018-07-08,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16371.799805,1.309,,,4.1,1224744.0
2018-07-09,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16452.300781,1.3111,2.21,1.25,4.1,1224744.0
2018-07-10,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16548.699219,1.312,2.2,1.25,4.1,1224744.0
2018-07-11,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16417.300781,1.3127,2.19,1.5,4.1,1224744.0
2018-07-12,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16567.400391,1.3158,2.2,1.5,4.1,1224744.0
2018-07-13,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16561.099609,1.3168,2.19,1.5,4.1,1224744.0
2018-07-14,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16561.099609,1.3168,,,4.1,1224744.0
2018-07-15,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16561.099609,1.3168,,,4.1,1224744.0
2018-07-16,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16494.699219,1.3131,2.19,1.5,4.1,1224744.0
2018-07-17,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16519.199219,1.3198,2.17,1.5,4.1,1224744.0
2018-07-18,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16477.400391,1.3203,2.2,1.5,4.1,1224744.0
2018-07-19,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16543.0,1.3271,2.17,1.5,4.1,1224744.0
2018-07-20,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16435.5,1.3155,2.23,1.5,4.1,1224744.0
2018-07-21,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16435.5,1.3155,,,4.1,1224744.0
2018-07-22,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16435.5,1.3155,,,4.1,1224744.0
2018-07-23,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16420.800781,1.315,2.28,1.5,4.1,1224744.0
2018-07-24,2072807,672026,668572,1163013.0,447739.0,36898490.0,40.8,,73.6,134.3,101.0,19358.0,6.1,19.0,994.26,49904868.0,56202871.0,236540.0,52.83,16390.099609,1.3165,2.27,1.5,4.1,1224744.0
