"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3288576","","","","0"
"2000-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3326207","","","","0"
"2001-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3311708","","","","0"
"2001-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3346867","","","","0"
"2001-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3319884","","","","0"
"2001-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3336096","","","","0"
"2001-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3386049","","","","0"
"2001-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3414991","","","","0"
"2001-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3413097","","","","0"
"2001-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3398537","","","","0"
"2001-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3394334","","","","0"
"2001-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3426733","","","","0"
"2001-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3444470","","","","0"
"2001-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3526098","","","","0"
"2002-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3538790","","","","0"
"2002-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3554401","","","","0"
"2002-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3511000","","","","0"
"2002-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3614004","","","","0"
"2002-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3592537","","","","0"
"2002-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3645092","","","","0"
"2002-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3593568","","","","0"
"2002-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3615934","","","","0"
"2002-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3592919","","","","0"
"2002-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3658091","","","","0"
"2002-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3676248","","","","0"
"2002-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3672447","","","","0"
"2003-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3707308","","","","0"
"2003-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3766994","","","","0"
"2003-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3598411","","","","0"
"2003-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3624218","","","","0"
"2003-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3638337","","","","0"
"2003-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3679655","","","","0"
"2003-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3681210","","","","0"
"2003-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3768484","","","","0"
"2003-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3704274","","","","0"
"2003-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3711454","","","","0"
"2003-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3763323","","","","0"
"2003-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3777371","","","","0"
"2004-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3830309","A","","","0"
"2004-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3892465","A","","","0"
"2004-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3884340","A","","","0"
"2004-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3896730","A","","","0"
"2004-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3893252","A","","","0"
"2004-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3926708","A","","","0"
"2004-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3960902","A","","","0"
"2004-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3908848","A","","","0"
"2004-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3943807","A","","","0"
"2004-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","3995018","A","","","0"
"2004-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4033917","A","","","0"
"2004-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4053160","A","","","0"
"2005-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4004013","A","","","0"
"2005-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4119817","A","","","0"
"2005-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4088959","A","","","0"
"2005-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4057812","A","","","0"
"2005-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4051915","A","","","0"
"2005-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4095463","A","","","0"
"2005-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4130616","A","","","0"
"2005-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4140767","A","","","0"
"2005-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4167746","A","","","0"
"2005-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4143082","A","","","0"
"2005-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4197871","A","","","0"
"2005-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4182007","A","","","0"
"2006-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4286850","A","","","0"
"2006-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4323773","A","","","0"
"2006-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4340096","A","","","0"
"2006-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4383821","A","","","0"
"2006-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4399316","A","","","0"
"2006-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4436041","A","","","0"
"2006-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4522525","A","","","0"
"2006-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4517208","A","","","0"
"2006-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4438656","A","","","0"
"2006-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4473536","A","","","0"
"2006-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4458394","A","","","0"
"2006-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4556153","A","","","0"
"2007-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4589449","A","","","0"
"2007-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4639225","A","","","0"
"2007-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4684755","A","","","0"
"2007-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4728432","A","","","0"
"2007-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4726505","A","","","0"
"2007-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4724862","A","","","0"
"2007-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4774164","A","","","0"
"2007-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4797080","A","","","0"
"2007-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4795605","A","","","0"
"2007-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4716333","A","","","0"
"2007-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4833045","A","","","0"
"2007-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4926875","A","","","0"
"2008-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4918616","A","","","0"
"2008-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4847480","A","","","0"
"2008-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4888663","A","","","0"
"2008-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4864068","A","","","0"
"2008-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4859359","A","","","0"
"2008-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4957372","A","","","0"
"2008-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4926363","A","","","0"
"2008-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4897818","A","","","0"
"2008-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4869382","A","","","0"
"2008-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4751398","A","","","0"
"2008-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4634195","A","","","0"
"2008-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4379133","A","","","0"
"2009-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4527673","A","","","0"
"2009-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4454405","A","","","0"
"2009-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4385398","A","","","0"
"2009-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4483153","A","","","0"
"2009-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4540190","A","","","0"
"2009-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4604422","A","","","0"
"2009-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4609481","A","","","0"
"2009-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4636610","A","","","0"
"2009-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4703426","A","","","0"
"2009-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4737152","A","","","0"
"2009-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4745489","A","","","0"
"2009-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4860901","A","","","0"
"2010-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4871880","A","","","0"
"2010-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4844081","A","","","0"
"2010-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4822325","A","","","0"
"2010-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4838091","A","","","0"
"2010-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4842585","A","","","0"
"2010-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4850700","A","","","0"
"2010-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4838112","A","","","0"
"2010-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4833166","A","","","0"
"2010-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4854357","A","","","0"
"2010-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4852408","A","","","0"
"2010-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4939629","A","","","0"
"2010-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4863715","A","","","0"
"2011-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4824777","A","","","0"
"2011-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4878297","A","","","0"
"2011-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4951002","A","","","0"
"2011-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5046716","A","","","0"
"2011-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4973499","A","","","0"
"2011-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5023953","A","","","0"
"2011-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","4988131","A","","","0"
"2011-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5022273","A","","","0"
"2011-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5074034","A","","","0"
"2011-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5126834","A","","","0"
"2011-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5092239","A","","","0"
"2011-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5088102","A","","","0"
"2012-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5099997","A","","","0"
"2012-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5150055","A","","","0"
"2012-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5146506","A","","","0"
"2012-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5124832","A","","","0"
"2012-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5152713","A","","","0"
"2012-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5071932","A","","","0"
"2012-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5088470","A","","","0"
"2012-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5067993","A","","","0"
"2012-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5050186","A","","","0"
"2012-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5109267","A","","","0"
"2012-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5056471","A","","","0"
"2012-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5098442","A","","","0"
"2013-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5170928","A","","","0"
"2013-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5138723","A","","","0"
"2013-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5221895","A","","","0"
"2013-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5119821","A","","","0"
"2013-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5189076","A","","","0"
"2013-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5196033","A","","","0"
"2013-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5272151","A","","","0"
"2013-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5312913","A","","","0"
"2013-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5296765","A","","","0"
"2013-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5318219","A","","","0"
"2013-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5338662","A","","","0"
"2013-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5368971","A","","","0"
"2014-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5393105","A","","","0"
"2014-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5324578","A","","","0"
"2014-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5466776","A","","","0"
"2014-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5518109","A","","","0"
"2014-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5512303","A","","","0"
"2014-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5616215","A","","","0"
"2014-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5647398","A","","","0"
"2014-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5643295","A","","","0"
"2014-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5669459","A","","","0"
"2014-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5641856","A","","","0"
"2014-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5749997","A","","","0"
"2014-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5732816","A","","","0"
"2015-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5638255","A","","","0"
"2015-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5903950","A","","","0"
"2015-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5858926","A","","","0"
"2015-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5832742","A","","","0"
"2015-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5893841","A","","","0"
"2015-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6001126","A","","","0"
"2015-07","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","5974203","A","","","0"
"2015-08","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6065304","A","","","0"
"2015-09","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6097867","A","","","0"
"2015-10","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6026174","A","","","0"
"2015-11","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6147661","A","","","0"
"2015-12","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6169299","A","","","0"
"2016-01","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6276590","A","","","0"
"2016-02","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6365283","A","","","0"
"2016-03","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6262114","A","","","0"
"2016-04","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6369468","A","","","0"
"2016-05","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6332726","A","","","0"
"2016-06","British Columbia","2016A000259","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367245","13.1.2","6358041","A","","","0"
